modulation_type,symbol,magnitude,phase,real,imag,caf_1,caf_2,caf_3,caf_4,caf_5,scd_mean,scd_max
64apsk,(-0.5471963421596243+1.1362649126205773j),1.2611589069286713,2.019595277307724,-0.5471963421596243,1.1362649126205773,0.28333496759214394,0.01232829710113564,0.22667940400154643,0.2475958905895212,0.11349009007365823,0.283334967592144,0.28333496759214405
32apsk,(-1.1420297074409331-0.4730441934550123j),1.2361240478362703,-2.748893571891069,-1.1420297074409331,-0.4730441934550123,0.2869787704748704,0.0012342943247601657,0.2079050806096985,0.24547370360277077,0.14312131619157628,0.28697877047487047,0.2869787704748705
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.6686440242706124,0.15877882745792102,0.26777675639441284,0.5733156080496694,0.5754875736113864,0.6686440242706124,0.6686440242706125
128apsk,(1.0053107809081645+0.6939159293512692j),1.2215437295560152,0.6041524333826526,1.0053107809081645,0.6939159293512692,0.2854585331429397,0.02094145694654982,0.22194206129848157,0.22964273192246765,0.11965777021708703,0.28545853314293973,0.2854585331429398
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.6184122958262456,0.0034704275629709996,0.4305830215242427,0.48034139045413127,0.24441588864593453,0.6184122958262455,0.6184122958262458
64apsk,(0.4992894407356542-0.288264893012268j),0.5765297860245354,-0.5235987755982994,0.4992894407356542,-0.288264893012268,0.31025501840415354,0.04339649233160177,0.15163866876090007,0.2215563918527373,0.1751199150053186,0.31025501840415354,0.3102550184041537
256apsk,(-0.7221683990170554-0.9183118220823143j),1.168256735103632,-2.2371947684654594,-0.7221683990170554,-0.9183118220823143,0.3578143026123147,0.0006464208697857109,0.24138865908271576,0.256944809349131,0.1207238985214006,0.3578143026123148,0.3578143026123149
256apsk,(-0.5708624344433328-0.45524760018118415j),0.7301604594397699,-2.4683942278205513,-0.5708624344433328,-0.45524760018118415,0.28663609298291676,0.0069478275267169645,0.1934537416621411,0.2260307311825509,0.1339052786238876,0.2866360929829167,0.28663609298291687
256apsk,(-1.1209341287097476+0.32913595702796744j),1.1682567351036317,2.855993321445266,-1.1209341287097476,0.32913595702796744,0.3095697036896861,0.017203446013500483,0.24141869513204578,0.27142318422040895,0.15744469835271543,0.30956970368968617,0.3095697036896862
16apsk,(0.9762210399274298+0.5636214801906778j),1.1272429603813559,0.5235987755982987,0.9762210399274298,0.5636214801906778,0.30210450381798015,0.012936459971680107,0.19429142229844765,0.23586748629054097,0.15223274247105922,0.30210450381798015,0.3021045038179802
128apsk,(1.186047888840515-0.29233454909499856j),1.2215437295560152,-0.24166097335306103,1.186047888840515,-0.29233454909499856,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,-0.9531574863344378,0.4590164531450492,0.3149191322842274,0.0046379293349039655,0.22319245748568756,0.227005918105535,0.0866828551680732,0.31491913228422735,0.3149191322842276
128apsk,(-0.6939159293512691+1.0053107809081645j),1.2215437295560152,2.174948760177549,-0.6939159293512691,1.0053107809081645,0.2854585331429397,0.02094145694654982,0.22194206129848157,0.22964273192246765,0.11965777021708703,0.28545853314293973,0.2854585331429398
256apsk,(-0.7561116419934634+0.5493472638282154j),0.9346053880829054,2.5132741228718345,-0.7561116419934634,0.5493472638282154,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
256apsk,(1.0117400107420127+0.5841283675518157j),1.1682567351036317,0.5235987755982988,1.0117400107420127,0.5841283675518157,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
32apsk,(1.2361240478362705+0j),1.2361240478362705,0.0,1.2361240478362705,0.0,0.28839019578032343,0.010393245746329407,0.20610214734835725,0.20970907445255035,0.08868977808528146,0.28839019578032343,0.28839019578032354
128apsk,(-1.2126373004290896+0.14724082594738824j),1.2215437295560152,3.0207621669132627,-1.2126373004290896,0.14724082594738824,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
16apsk,(1.1272429603813559+0j),1.1272429603813559,0.0,1.1272429603813559,0.0,0.33238338009469653,0.0031382745375541305,0.22810617115941142,0.24330351598334424,0.115629520020376,0.3323833800946966,0.3323833800946967
16apsk,(-0.43355498476205995+5.309517243432362e-17j),0.43355498476205995,3.141592653589793,-0.43355498476205995,5.309517243432362e-17,0.33238338009469653,0.0031382745375541305,0.22810617115941142,0.24330351598334424,0.115629520020376,0.3323833800946966,0.3323833800946967
256apsk,(-1.1209341287097478-0.32913595702796666j),1.1682567351036317,-2.855993321445267,-1.1209341287097478,-0.32913595702796666,0.32881396336124563,0.02954711484455347,0.2627439911662198,0.25981458721491063,0.10110668470945684,0.3288139633612457,0.3288139633612458
32apsk,(1.1420297074409327-0.4730441934550132j),1.2361240478362705,-0.39269908169872486,1.1420297074409327,-0.4730441934550132,0.30956348528376637,0.0025992744612619405,0.2249487891997689,0.25504157107647574,0.1345769244228662,0.3095634852837663,0.3095634852837664
64apsk,(-0.4992894407356544+0.2882648930122677j),0.5765297860245355,2.6179938779914944,-0.4992894407356544,0.2882648930122677,0.31025501840415354,0.04339649233160177,0.15163866876090007,0.2215563918527373,0.1751199150053186,0.31025501840415354,0.3102550184041537
128apsk,(0.7801970815128717-0.5668463599447667j),0.964376628596854,-0.628318530717959,0.7801970815128717,-0.5668463599447667,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.6457156195049819,0.033348617935551744,0.43828473471609186,0.5550725014561446,0.35778709461894703,0.6457156195049818,0.6457156195049821
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.6184122958262456,0.0034704275629709996,0.4305830215242427,0.48034139045413127,0.24441588864593453,0.6184122958262455,0.6184122958262458
64apsk,(-0.8224686147553277-0.2672362524673998j),0.8647946790368032,-2.8274333882308147,-0.8224686147553277,-0.2672362524673998,0.31025501840415354,0.04339649233160177,0.15163866876090007,0.2215563918527373,0.1751199150053186,0.31025501840415354,0.3102550184041537
8apsk,(0.40689422938557973+0j),0.40689422938557973,0.0,0.40689422938557973,0.0,0.3243962170882156,0.011279228504221852,0.23842892473337274,0.3020818487047589,0.1968983190795346,0.32439621708821553,0.32439621708821564
32apsk,(-0.7744391624998321+9.484144414897763e-17j),0.7744391624998321,3.141592653589793,-0.7744391624998321,9.484144414897763e-17,0.28839019578032343,0.010393245746329407,0.20610214734835725,0.20970907445255035,0.08868977808528146,0.28839019578032343,0.28839019578032354
128apsk,(-1.7715311270754798e-16-0.964376628596854j),0.964376628596854,-1.5707963267948968,-1.7715311270754798e-16,-0.964376628596854,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
256apsk,(-0.5493472638282152+0.7561116419934635j),0.9346053880829054,2.199114857512855,-0.5493472638282152,0.7561116419934635,0.31310485130688653,0.013309548584280878,0.23259683073690768,0.24740569976881982,0.11913806989990573,0.3131048513068864,0.31310485130688664
32apsk,(-1.1420297074409331-0.4730441934550123j),1.2361240478362703,-2.748893571891069,-1.1420297074409331,-0.4730441934550123,0.3270702371390142,0.01474373762830599,0.25184643570578374,0.2717946887214712,0.13754312285576129,0.32707023713901423,0.3270702371390144
256apsk,(-0.9516338422362577+0.6776553913499507j),1.168256735103632,2.5227941006099854,-0.9516338422362577,0.6776553913499507,0.3442689320711099,0.004367242265776034,0.23903455999839227,0.2763310951747232,0.16234718688580715,0.3442689320711098,0.3442689320711099
32apsk,(-0.38721958124991585+0.6706839884103996j),0.774439162499832,2.0943951023931953,-0.38721958124991585,0.6706839884103996,0.3270702371390142,0.01474373762830599,0.25184643570578374,0.2717946887214712,0.13754312285576129,0.32707023713901423,0.3270702371390144
128apsk,(-0.7801970815128717+0.5668463599447666j),0.964376628596854,2.5132741228718345,-0.7801970815128717,0.5668463599447666,0.2854585331429397,0.02094145694654982,0.22194206129848157,0.22964273192246765,0.11965777021708703,0.28545853314293973,0.2854585331429398
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.6184122958262456,0.0034704275629709996,0.4305830215242427,0.48034139045413127,0.24441588864593453,0.6184122958262455,0.6184122958262458
256apsk,(-1.1353254099456007+0.2754269642697513j),1.1682567351036317,2.903593210136021,-1.1353254099456007,0.2754269642697513,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
256apsk,(1.1563655660273875-0.16626026831794966j),1.1682567351036317,-0.1427996660722635,1.1563655660273875,-0.16626026831794966,0.28663609298291676,0.0069478275267169645,0.1934537416621411,0.2260307311825509,0.1339052786238876,0.2866360929829167,0.28663609298291687
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.5720757869739436,0.05818148687340857,0.47911223149744503,0.49046785570700785,0.2056346577999713,0.5720757869739437,0.5720757869739438
256apsk,(0.5493472638282153+0.7561116419934635j),0.9346053880829054,0.942477796076938,0.5493472638282153,0.7561116419934635,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
128apsk,(-0.437817827553825+0.8592658678545796j),0.9643766285968541,2.0420352248333655,-0.437817827553825,0.8592658678545796,0.3047817950476339,0.012067642000536418,0.19987047240679356,0.23225322468860804,0.1394738087125294,0.3047817950476339,0.30478179504763403
32apsk,(-1.1420297074409331-0.4730441934550123j),1.2361240478362703,-2.748893571891069,-1.1420297074409331,-0.4730441934550123,0.30956348528376637,0.0025992744612619405,0.2249487891997689,0.25504157107647574,0.1345769244228662,0.3095634852837663,0.3095634852837664
256apsk,(0.8538045069714384+0.3801382581493964j),0.9346053880829053,0.41887902047863906,0.8538045069714384,0.3801382581493964,0.32881396336124563,0.02954711484455347,0.2627439911662198,0.25981458721491063,0.10110668470945684,0.3288139633612457,0.3288139633612458
64apsk,(0.2672362524674003+0.8224686147553274j),0.8647946790368031,1.2566370614359172,0.2672362524674003,0.8224686147553274,0.3013851103385618,0.003335797035996237,0.20724913737053285,0.23512869152492055,0.11754890950577751,0.30138511033856186,0.30138511033856197
256apsk,(1.1353254099456007-0.2754269642697509j),1.1682567351036317,-0.23799944345377202,1.1353254099456007,-0.2754269642697509,0.3086386021968749,0.011906534064473529,0.19260996956572124,0.21661998624997614,0.11973450756998821,0.30863860219687483,0.308638602196875
32apsk,(1.142029707440933+0.4730441934550125j),1.2361240478362705,0.39269908169872425,1.142029707440933,0.4730441934550125,0.3657584990430663,0.017465242087411275,0.28256933015411756,0.3145610148921844,0.17288895584396202,0.3657584990430662,0.36575849904306634
16apsk,(-0.43355498476205995+5.309517243432362e-17j),0.43355498476205995,3.141592653589793,-0.43355498476205995,5.309517243432362e-17,0.33238338009469653,0.0031382745375541305,0.22810617115941142,0.24330351598334424,0.115629520020376,0.3323833800946966,0.3323833800946967
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.3065554165821854,0.06251867726464044,0.29991461267424036,0.3368979558204412,0.166860351354945,0.3065554165821854,0.3065554165821855
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.3065554165821854,0.06251867726464044,0.29991461267424036,0.3368979558204412,0.166860351354945,0.3065554165821854,0.3065554165821855
128apsk,(-0.9525035520075601+0.1508617419918504j),0.964376628596854,2.9845130209103035,-0.9525035520075601,0.1508617419918504,0.3047817950476339,0.012067642000536418,0.19987047240679356,0.23225322468860804,0.1394738087125294,0.3047817950476339,0.30478179504763403
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.6184122958262456,0.0034704275629709996,0.4305830215242427,0.48034139045413127,0.24441588864593453,0.6184122958262455,0.6184122958262458
64apsk,(-1.1362649126205773+0.5471963421596245j),1.2611589069286713,2.6927937030769655,-1.1362649126205773,0.5471963421596245,0.3260921034574277,0.00914536275357715,0.24422940587892036,0.2719589177914081,0.1330921560544418,0.3260921034574277,0.32609210345742784
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.5439643150904985,0.04945683196833628,0.43490049041888135,0.4756545117253632,0.23562542795467148,0.5439643150904985,0.5439643150904986
128apsk,(-1.081623255934269-0.5676796767894461j),1.2215437295560152,-2.658270706883672,-1.081623255934269,-0.5676796767894461,0.3047817950476339,0.012067642000536418,0.19987047240679356,0.23225322468860804,0.1394738087125294,0.3047817950476339,0.30478179504763403
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.6686440242706124,0.15877882745792102,0.26777675639441284,0.5733156080496694,0.5754875736113864,0.6686440242706124,0.6686440242706125
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.3065554165821854,0.06251867726464044,0.29991461267424036,0.3368979558204412,0.166860351354945,0.3065554165821854,0.3065554165821855
32apsk,(-0.8740716966127913-0.874071696612791j),1.2361240478362705,-2.356194490192345,-0.8740716966127913,-0.874071696612791,0.2869787704748704,0.0012342943247601657,0.2079050806096985,0.24547370360277077,0.14312131619157628,0.28697877047487047,0.2869787704748705
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.6596054463884006,-0.8271190682773576,0.3411668153249574,0.025316800463123207,0.2811246711173935,0.2741645790834846,0.10075604077200696,0.34116681532495735,0.34116681532495746
256apsk,(0.11104986280241404+1.162966778152567j),1.1682567351036317,1.4755965494133876,0.11104986280241404,1.162966778152567,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
128apsk,(0.9143386109336901+0.8100333251005598j),1.2215437295560152,0.7249829200591831,0.9143386109336901,0.8100333251005598,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
128apsk,(-0.5676796767894466+1.0816232559342687j),1.2215437295560152,2.0541182735010186,-0.5676796767894466,1.0816232559342687,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
128apsk,(-0.7801970815128717+0.5668463599447666j),0.964376628596854,2.5132741228718345,-0.7801970815128717,0.5668463599447666,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
32apsk,(-1.4226216622346644e-16-0.7744391624998321j),0.7744391624998321,-1.5707963267948968,-1.4226216622346644e-16,-0.7744391624998321,0.2869787704748704,0.0012342943247601657,0.2079050806096985,0.24547370360277077,0.14312131619157628,0.28697877047487047,0.2869787704748705
128apsk,(1.2126373004290896+0.14724082594738822j),1.2215437295560152,0.12083048667653051,1.2126373004290896,0.14724082594738822,0.2854585331429397,0.02094145694654982,0.22194206129848157,0.22964273192246765,0.11965777021708703,0.28545853314293973,0.2854585331429398
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.5439643150904985,0.04945683196833628,0.43490049041888135,0.4756545117253632,0.23562542795467148,0.5439643150904985,0.5439643150904986
256apsk,(-0.5708624344433327+0.4552476001811842j),0.7301604594397698,2.4683942278205513,-0.5708624344433327,0.4552476001811842,0.3442689320711099,0.004367242265776034,0.23903455999839227,0.2763310951747232,0.16234718688580715,0.3442689320711098,0.3442689320711099
256apsk,(0.9141820179861814-0.1943153864837047j),0.9346053880829054,-0.2094395102393192,0.9141820179861814,-0.1943153864837047,0.31310485130688653,0.013309548584280878,0.23259683073690768,0.24740569976881982,0.11913806989990573,0.3131048513068864,0.31310485130688664
256apsk,(0.5353262202111579+1.0383879992899725j),1.1682567351036317,1.0947974398873521,0.5353262202111579,1.0383879992899725,0.3095697036896861,0.017203446013500483,0.24141869513204578,0.27142318422040895,0.15744469835271543,0.30956970368968617,0.3095697036896862
128apsk,(-0.29800876721444497-0.9171766767897891j),0.9643766285968539,-1.884955592153876,-0.29800876721444497,-0.9171766767897891,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
256apsk,(1.1563655660273875+0.16626026831794946j),1.1682567351036315,0.14279966607226335,1.1563655660273875,0.16626026831794946,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
256apsk,(-0.7650454629864866-0.8829095302910653j),1.1682567351036317,-2.284794657156213,-0.7650454629864866,-0.8829095302910653,0.3086386021968749,0.011906534064473529,0.19260996956572124,0.21661998624997614,0.11973450756998821,0.30863860219687483,0.308638602196875
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.5720757869739436,0.05818148687340857,0.47911223149744503,0.49046785570700785,0.2056346577999713,0.5720757869739437,0.5720757869739438
256apsk,(0.20444492864313557+0.3541090037597044j),0.40888985728627114,1.0471975511965976,0.20444492864313557,0.3541090037597044,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
128apsk,(-0.5676796767894474-1.0816232559342682j),1.221543729556015,-2.0541182735010195,-0.5676796767894474,-1.0816232559342682,0.3047817950476339,0.012067642000536418,0.19987047240679356,0.23225322468860804,0.1394738087125294,0.3047817950476339,0.30478179504763403
128apsk,(1.0053107809081645+0.6939159293512692j),1.2215437295560152,0.6041524333826526,1.0053107809081645,0.6939159293512692,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
128apsk,(0.5676796767894468+1.0816232559342687j),1.2215437295560152,1.0874743800887745,0.5676796767894468,1.0816232559342687,0.35808625106393155,0.012043489434484668,0.20110012775829442,0.24677929024949535,0.13711013216503803,0.3580862510639316,0.3580862510639317
256apsk,(1.78837733903375e-17+0.2920641837759079j),0.2920641837759079,1.5707963267948966,1.78837733903375e-17,0.2920641837759079,0.31310485130688653,0.013309548584280878,0.23259683073690768,0.24740569976881982,0.11913806989990573,0.3131048513068864,0.31310485130688664
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,-0.9531574863344378,-0.459016453145049,0.3243962170882156,0.011279228504221852,0.23842892473337274,0.3020818487047589,0.1968983190795346,0.32439621708821553,0.32439621708821564
256apsk,(0.9141820179861814+0.19431538648370497j),0.9346053880829055,0.20943951023931948,0.9141820179861814,0.19431538648370497,0.34562805014317155,0.02937274406292079,0.22480328164712374,0.2864180251726479,0.1428977351901923,0.34562805014317166,0.34562805014317177
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.3065554165821854,0.06251867726464044,0.29991461267424036,0.3368979558204412,0.166860351354945,0.3065554165821854,0.3065554165821855
64apsk,(0.36033111626533465+0j),0.36033111626533465,0.0,0.36033111626533465,0.0,0.3013851103385618,0.003335797035996237,0.20724913737053285,0.23512869152492055,0.11754890950577751,0.30138511033856186,0.30138511033856197
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.6686440242706124,0.15877882745792102,0.26777675639441284,0.5733156080496694,0.5754875736113864,0.6686440242706124,0.6686440242706125
16apsk,(-0.5636214801906785-0.9762210399274294j),1.1272429603813559,-2.094395102393196,-0.5636214801906785,-0.9762210399274294,0.30210450381798015,0.012936459971680107,0.19429142229844765,0.23586748629054097,0.15223274247105922,0.30210450381798015,0.3021045038179802
256apsk,(0.9516338422362577+0.6776553913499505j),1.1682567351036317,0.6187985529798077,0.9516338422362577,0.6776553913499505,0.27246038507091175,0.014138028458426656,0.20069277108162778,0.2074967597671653,0.09252204528428602,0.27246038507091175,0.27246038507091186
64apsk,(0.5765297860245354+0j),0.5765297860245354,0.0,0.5765297860245354,0.0,0.28333496759214394,0.01232829710113564,0.22667940400154643,0.2475958905895212,0.11349009007365823,0.283334967592144,0.28333496759214405
256apsk,(-0.055587893630220986+1.1669334964755929j),1.168256735103632,1.618396215485651,-0.055587893630220986,1.1669334964755929,0.3086386021968749,0.011906534064473529,0.19260996956572124,0.21661998624997614,0.11973450756998821,0.30863860219687483,0.308638602196875
128apsk,(0.6819172536986562+0.6819172536986561j),0.9643766285968541,0.7853981633974483,0.6819172536986562,0.6819172536986561,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
128apsk,(-0.8592658678545796-0.437817827553825j),0.9643766285968541,-2.6703537555513246,-0.8592658678545796,-0.437817827553825,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
256apsk,(-0.055587893630220986+1.1669334964755929j),1.168256735103632,1.618396215485651,-0.055587893630220986,1.1669334964755929,0.3095697036896861,0.017203446013500483,0.24141869513204578,0.27142318422040895,0.15744469835271543,0.30956970368968617,0.3095697036896862
32apsk,(-0.7744391624998321+9.484144414897763e-17j),0.7744391624998321,3.141592653589793,-0.7744391624998321,9.484144414897763e-17,0.28839019578032343,0.010393245746329407,0.20610214734835725,0.20970907445255035,0.08868977808528146,0.28839019578032343,0.28839019578032354
128apsk,(-1.081623255934269-0.5676796767894461j),1.2215437295560152,-2.658270706883672,-1.081623255934269,-0.5676796767894461,0.30225758980127787,0.010624869574095468,0.21804242788843115,0.23413198926165385,0.1187113242085134,0.302257589801278,0.302257589801278
64apsk,(-0.5083135585988358-0.6996335919858018j),0.8647946790368032,-2.199114857512855,-0.5083135585988358,-0.6996335919858018,0.31025501840415354,0.04339649233160177,0.15163866876090007,0.2215563918527373,0.1751199150053186,0.31025501840415354,0.3102550184041537
64apsk,(1.2295390200614802-0.28063425783709284j),1.2611589069286713,-0.22439947525641407,1.2295390200614802,-0.28063425783709284,0.3013851103385618,0.003335797035996237,0.20724913737053285,0.23512869152492055,0.11754890950577751,0.30138511033856186,0.30138511033856197
128apsk,(0.43781782755382515+0.8592658678545795j),0.964376628596854,1.0995574287564276,0.43781782755382515,0.8592658678545795,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.6184122958262456,0.0034704275629709996,0.4305830215242427,0.48034139045413127,0.24441588864593453,0.6184122958262455,0.6184122958262458
256apsk,(-0.882909530291065+0.7650454629864869j),1.1682567351036317,2.4275943232284765,-0.882909530291065,0.7650454629864869,0.3086386021968749,0.011906534064473529,0.19260996956572124,0.21661998624997614,0.11973450756998821,0.30863860219687483,0.308638602196875
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.5720757869739436,0.05818148687340857,0.47911223149744503,0.49046785570700785,0.2056346577999713,0.5720757869739437,0.5720757869739438
64apsk,(0.36033111626533465+0j),0.36033111626533465,0.0,0.36033111626533465,0.0,0.2939613599116086,0.01104157525478193,0.22193755158736211,0.2394167533619106,0.11515201029511996,0.29396135991160854,0.2939613599116087
32apsk,(-0.38721958124991585+0.6706839884103996j),0.774439162499832,2.0943951023931953,-0.38721958124991585,0.6706839884103996,0.30956348528376637,0.0025992744612619405,0.2249487891997689,0.25504157107647574,0.1345769244228662,0.3095634852837663,0.3095634852837664
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.57652769618753,0.030219846326807884,0.3904411956678225,0.44095367726268014,0.17199886262716327,0.5765276961875297,0.57652769618753
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.6457156195049819,0.033348617935551744,0.43828473471609186,0.5550725014561446,0.35778709461894703,0.6457156195049818,0.6457156195049821
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.6184122958262456,0.0034704275629709996,0.4305830215242427,0.48034139045413127,0.24441588864593453,0.6184122958262455,0.6184122958262458
bpsk,(1+0j),1.0,0.0,1.0,0.0,0.2923723770172334,0.04348632457776007,0.2931676545754135,0.32759993350369315,0.17034573991402124,0.2923723770172333,0.29237237701723345
32apsk,(-0.8740716966127913-0.874071696612791j),1.2361240478362705,-2.356194490192345,-0.8740716966127913,-0.874071696612791,0.28839019578032343,0.010393245746329407,0.20610214734835725,0.20970907445255035,0.08868977808528146,0.28839019578032343,0.28839019578032354
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.5720757869739436,0.05818148687340857,0.47911223149744503,0.49046785570700785,0.2056346577999713,0.5720757869739437,0.5720757869739438
64apsk,(-0.5083135585988356+0.6996335919858018j),0.8647946790368032,2.199114857512855,-0.5083135585988356,0.6996335919858018,0.2939613599116086,0.01104157525478193,0.22193755158736211,0.2394167533619106,0.11515201029511996,0.29396135991160854,0.2939613599116087
128apsk,(-0.41758732959043315-0.24109415714921337j),0.482188314298427,-2.617993877991495,-0.41758732959043315,-0.24109415714921337,0.3047817950476339,0.012067642000536418,0.19987047240679356,0.23225322468860804,0.1394738087125294,0.3047817950476339,0.30478179504763403
64apsk,(-0.28063425783709245+1.2295390200614804j),1.2611589069286713,1.7951958020513104,-0.28063425783709245,1.2295390200614804,0.2939613599116086,0.01104157525478193,0.22193755158736211,0.2394167533619106,0.11515201029511996,0.29396135991160854,0.2939613599116087
16apsk,(-1.1272429603813559+1.3804744832924142e-16j),1.1272429603813559,3.141592653589793,-1.1272429603813559,1.3804744832924142e-16,0.30210450381798015,0.012936459971680107,0.19429142229844765,0.23586748629054097,0.15223274247105922,0.30210450381798015,0.3021045038179802
256apsk,(-0.6253730700341703+0.6945471580171033j),0.9346053880829055,2.3038346126325147,-0.6253730700341703,0.6945471580171033,0.3442689320711099,0.004367242265776034,0.23903455999839227,0.2763310951747232,0.16234718688580715,0.3442689320711098,0.3442689320711099
128apsk,(-0.437817827553825+0.8592658678545796j),0.9643766285968541,2.0420352248333655,-0.437817827553825,0.8592658678545796,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.5720757869739436,0.05818148687340857,0.47911223149744503,0.49046785570700785,0.2056346577999713,0.5720757869739437,0.5720757869739438
16apsk,(-1.1272429603813559+1.3804744832924142e-16j),1.1272429603813559,3.141592653589793,-1.1272429603813559,1.3804744832924142e-16,0.30210450381798015,0.012936459971680107,0.19429142229844765,0.23586748629054097,0.15223274247105922,0.30210450381798015,0.3021045038179802
128apsk,(0.6939159293512693+1.0053107809081645j),1.2215437295560152,0.966643893412244,0.6939159293512693,1.0053107809081645,0.2854585331429397,0.02094145694654982,0.22194206129848157,0.22964273192246765,0.11965777021708703,0.28545853314293973,0.2854585331429398
32apsk,(0.8740716966127909-0.8740716966127913j),1.2361240478362705,-0.7853981633974485,0.8740716966127909,-0.8740716966127913,0.3657584990430663,0.017465242087411275,0.28256933015411756,0.3145610148921844,0.17288895584396202,0.3657584990430662,0.36575849904306634
32apsk,(0.8740716966127909-0.8740716966127913j),1.2361240478362705,-0.7853981633974485,0.8740716966127909,-0.8740716966127913,0.33123930547955177,0.0511283254519718,0.21136561806038598,0.3462705511966556,0.2875167516500996,0.3312393054795518,0.3312393054795518
128apsk,(0.15086174199185032+0.9525035520075603j),0.964376628596854,1.413716694115407,0.15086174199185032,0.9525035520075603,0.3264550782353535,0.009363311233932987,0.23437117627608306,0.26737595472030323,0.13181349436996317,0.32645507823535347,0.32645507823535364
