modulation_type,symbol,magnitude,phase,caf_1,caf_2,caf_3,caf_4,caf_5,scd_mean
256apsk,(-0.9516338422362578-0.6776553913499503j),1.1682567351036317,-2.522794100609986,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
128apsk,(0.6939159293512693+1.0053107809081645j),1.2215437295560152,0.966643893412244,0.34662518506825374,0.04656085146612091,0.18102654836327997,0.24636988240261842,0.18929352819578515,0.34662518506825374
bpsk,(1+0j),1.0,0.0,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
128apsk,(-0.5676796767894466+1.0816232559342687j),1.2215437295560152,2.0541182735010186,0.3090138915552309,0.022814257041835654,0.1961148554089434,0.24711550474120555,0.15755692372250882,0.3090138915552309
bpsk,(-1+0j),1.0,3.141592653589793,0.29743325835907275,0.05239035644744602,0.2989256225679998,0.31399601109674297,0.14620956000774607,0.2974332583590727
16apsk,(-2.070711724938621e-16-1.1272429603813559j),1.1272429603813559,-1.5707963267948968,0.35807626484672284,0.006950205667167636,0.2704315262269376,0.29440754888455106,0.1305065223849156,0.35807626484672284
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
256apsk,(-0.9828001056597515+0.6316072762644352j),1.168256735103632,2.5703939893007397,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
32apsk,(-1.4226216622346644e-16-0.7744391624998321j),0.7744391624998321,-1.5707963267948968,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
bpsk,(-1+0j),1.0,3.141592653589793,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
64apsk,(-0.5083135585988358-0.6996335919858018j),0.8647946790368032,-2.199114857512855,0.2818820103037049,2.7544593025554584e-06,0.2397414105454232,0.28173869707004034,0.17027144627263627,0.28188201030370497
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.29482548494781347,0.028663253670655267,0.2621886139992285,0.260629265145835,0.0604984769306162,0.2948254849478134
bpsk,(-1+0j),1.0,3.141592653589793,0.27263917340945837,0.059417546023910035,0.27486750035198243,0.27494630802065295,0.11325912302242812,0.27263917340945837
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
128apsk,(-0.5676796767894474-1.0816232559342682j),1.221543729556015,-2.0541182735010195,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
256apsk,(0.20444492864313557-0.3541090037597044j),0.40888985728627114,-1.0471975511965976,0.2669555396946735,0.01311063581665979,0.16944367549952946,0.18637329256453702,0.08397968359063786,0.2669555396946735
32apsk,(-0.6706839884103996+0.38721958124991596j),0.774439162499832,2.6179938779914944,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
256apsk,(1.0845720904002638-0.4341971670103332j),1.1682567351036317,-0.38079910952603613,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
128apsk,(-1.0816232559342682+0.5676796767894473j),1.221543729556015,2.6582707068836706,0.2878894505202364,0.012344056179224306,0.21126273481985836,0.22790411743849825,0.12262839148227944,0.2878894505202364
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6482737342348387,0.03530902208907422,0.43705318955771083,0.5475659165661307,0.34750643291361144,0.6482737342348386
bpsk,(1+0j),1.0,0.0,0.2656606813579529,0.061737365827353,0.2677718036997008,0.25750651911707295,0.09368700085946745,0.26566068135795284
256apsk,(-0.5353262202111577+1.0383879992899725j),1.1682567351036315,2.046795213702441,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
128apsk,(0.8100333251005599+0.9143386109336901j),1.2215437295560152,0.8458134067357135,0.28266036886116436,0.01330223440709462,0.2269649776909581,0.25193170547628446,0.09191256982617627,0.2826603688611644
bpsk,(1+0j),1.0,0.0,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
256apsk,(1.1353254099456007+0.2754269642697511j),1.1682567351036317,0.23799944345377222,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
16apsk,(-0.5636214801906785-0.9762210399274294j),1.1272429603813559,-2.094395102393196,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
16apsk,(-0.9762210399274299-0.5636214801906777j),1.1272429603813559,-2.617993877991495,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.35179945776876465,0.033435456811233964,0.24087865645798834,0.34486697028649715,0.2668600200593498,0.3517994577687648
32apsk,(7.569076792658791e-17+1.2361240478362705j),1.2361240478362705,1.5707963267948966,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
64apsk,(-0.5471963421596243+1.1362649126205773j),1.2611589069286713,2.019595277307724,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
bpsk,(1+0j),1.0,0.0,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.29482548494781347,0.028663253670655267,0.2621886139992285,0.260629265145835,0.0604984769306162,0.2948254849478134
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.35179945776876465,0.033435456811233964,0.24087865645798834,0.34486697028649715,0.2668600200593498,0.3517994577687648
bpsk,(1+0j),1.0,0.0,0.27263917340945837,0.059417546023910035,0.27486750035198243,0.27494630802065295,0.11325912302242812,0.27263917340945837
bpsk,(1+0j),1.0,0.0,0.24151758302824905,0.0782782378818936,0.22712488641284959,0.1582714694226313,0.004898915234868649,0.2415175830282491
128apsk,(-1.0053107809081645-0.6939159293512689j),1.221543729556015,-2.537440220207141,0.3129489860644778,0.006144306705356718,0.24079255732064664,0.2734215941771726,0.14138080390099947,0.3129489860644777
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
16apsk,(-0.43355498476205995+5.309517243432362e-17j),0.43355498476205995,3.141592653589793,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
256apsk,(-0.09769286497797486+0.9294855219776118j),0.9346053880829055,1.6755160819145563,0.2669555396946735,0.01311063581665979,0.16944367549952946,0.18637329256453702,0.08397968359063786,0.2669555396946735
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
256apsk,(0.5277621357973548+0.17148031284650633j),0.554921949174225,0.31415926535897926,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
16apsk,(0.9762210399274294-0.5636214801906785j),1.1272429603813559,-0.5235987755982995,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
16apsk,(0.43355498476205995+0j),0.43355498476205995,0.0,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,0.3422223743373035,0.027510364101328028,0.2102371261334386,0.2683349542118797,0.18234743287165803,0.3422223743373034
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
bpsk,(1+0j),1.0,0.0,0.24151758302824905,0.0782782378818936,0.22712488641284959,0.1582714694226313,0.004898915234868649,0.2415175830282491
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
128apsk,(-0.7801970815128717+0.5668463599447666j),0.964376628596854,2.5132741228718345,0.3090138915552309,0.022814257041835654,0.1961148554089434,0.24711550474120555,0.15755692372250882,0.3090138915552309
bpsk,(-1+0j),1.0,3.141592653589793,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
128apsk,(-0.5721445264427727+0.41568733062616225j),0.7072095276376931,2.5132741228718345,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
bpsk,(-1+0j),1.0,3.141592653589793,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
128apsk,(0.43316537623672835+1.1421632282853937j),1.2215437295560152,1.2083048667653051,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
128apsk,(-0.6819172536986562-0.6819172536986561j),0.9643766285968541,-2.356194490192345,0.3090138915552309,0.022814257041835654,0.1961148554089434,0.24711550474120555,0.15755692372250882,0.3090138915552309
16apsk,(-0.9762210399274298+0.5636214801906778j),1.1272429603813559,2.6179938779914944,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6481677858370523,0.012387051156042755,0.5495001095189823,0.5977678690825371,0.1779785185642976,0.6481677858370523
128apsk,(0.6819172536986559-0.6819172536986562j),0.9643766285968539,-0.7853981633974485,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
256apsk,(-0.8538045069714384-0.38013825814939645j),0.9346053880829053,-2.7227136331111543,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
128apsk,(0.2923345490949989+1.186047888840515j),1.2215437295560152,1.3291353534418353,0.2969900243590969,0.13534249165861498,0.36902483628030264,0.30873290145657,0.017194847624503948,0.29699002435909694
8apsk,(0.6596054463884006-0.8271190682773576j),1.0579249964025075,-0.8975979010256554,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
32apsk,(-0.47304419345501236+1.142029707440933j),1.2361240478362705,1.9634954084936207,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
256apsk,(0.570862434443333+0.4552476001811839j),0.7301604594397698,0.6731984257692414,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
16apsk,(-0.43355498476205995+5.309517243432362e-17j),0.43355498476205995,3.141592653589793,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
16apsk,(0.9762210399274294-0.5636214801906785j),1.1272429603813559,-0.5235987755982995,0.3353457700988268,0.022109272068594272,0.2113648640484165,0.27630130829594696,0.18512836334370278,0.3353457700988268
128apsk,(0.14724082594738838-1.2126373004290896j),1.2215437295560152,-1.449965840118366,0.2878894505202364,0.012344056179224306,0.21126273481985836,0.22790411743849825,0.12262839148227944,0.2878894505202364
64apsk,(-0.5471963421596246-1.1362649126205773j),1.2611589069286713,-2.0195952773077246,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
bpsk,(1+0j),1.0,0.0,0.2656606813579529,0.061737365827353,0.2677718036997008,0.25750651911707295,0.09368700085946745,0.26566068135795284
bpsk,(-1+0j),1.0,3.141592653589793,0.22585691221794177,0.09577165312397788,0.22968615772013637,0.13167959151668587,0.04618538821395747,0.22585691221794163
128apsk,(0.5668463599447665+0.7801970815128719j),0.964376628596854,0.942477796076938,0.31628659582966656,0.014661744826818804,0.2206587359427953,0.28002169873320487,0.1853074701537998,0.3162865958296667
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
16apsk,(-7.964275865148543e-17-0.43355498476205995j),0.43355498476205995,-1.5707963267948968,0.27136425483359367,0.023248790049023735,0.236624481546636,0.25031934350347257,0.10178150805229276,0.27136425483359355
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.5897764307591152,0.04633239332025587,0.45645992241539474,0.43579421685347464,0.13173834735824244,0.5897764307591151
128apsk,(-1.1421632282853937-0.43316537623672846j),1.2215437295560152,-2.7791011935602015,0.31628659582966656,0.014661744826818804,0.2206587359427953,0.28002169873320487,0.1853074701537998,0.3162865958296667
128apsk,(-0.482188314298427+5.905103756918266e-17j),0.482188314298427,3.141592653589793,0.3090138915552309,0.022814257041835654,0.1961148554089434,0.24711550474120555,0.15755692372250882,0.3090138915552309
8apsk,(-0.23541045825521645+1.0314006079876599j),1.0579249964025073,1.7951958020513104,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
128apsk,(0.29800876721444486+0.9171766767897891j),0.9643766285968539,1.2566370614359172,0.3090138915552309,0.022814257041835654,0.1961148554089434,0.24711550474120555,0.15755692372250882,0.3090138915552309
16apsk,(-7.964275865148543e-17-0.43355498476205995j),0.43355498476205995,-1.5707963267948968,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
256apsk,(-0.554921949174225+6.795833888328249e-17j),0.554921949174225,3.141592653589793,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
bpsk,(1+0j),1.0,0.0,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
bpsk,(1+0j),1.0,0.0,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.29482548494781347,0.028663253670655267,0.2621886139992285,0.260629265145835,0.0604984769306162,0.2948254849478134
32apsk,(0.6706839884103996+0.38721958124991596j),0.774439162499832,0.5235987755982988,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.2952875821856251,0.0042220926013421915,0.22198130500320282,0.2505072104415278,0.12726447303625593,0.2952875821856251
bpsk,(-1+0j),1.0,3.141592653589793,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
128apsk,(0.8100333251005599+0.9143386109336901j),1.2215437295560152,0.8458134067357135,0.2878894505202364,0.012344056179224306,0.21126273481985836,0.22790411743849825,0.12262839148227944,0.2878894505202364
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
bpsk,(1+0j),1.0,0.0,0.24151758302824905,0.0782782378818936,0.22712488641284959,0.1582714694226313,0.004898915234868649,0.2415175830282491
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.29482548494781347,0.028663253670655267,0.2621886139992285,0.260629265145835,0.0604984769306162,0.2948254849478134
256apsk,(-0.4853113868026167+1.0626837050386715j),1.1682567351036317,1.9991953250116867,0.2669555396946735,0.01311063581665979,0.16944367549952946,0.18637329256453702,0.08397968359063786,0.2669555396946735
128apsk,(0.6725962296458454+0.2185397626239262j),0.707209527637693,0.3141592653589793,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.3422223743373035,0.027510364101328028,0.2102371261334386,0.2683349542118797,0.18234743287165803,0.3422223743373034
32apsk,(7.569076792658791e-17+1.2361240478362705j),1.2361240478362705,1.5707963267948966,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
128apsk,(0.2410941571492136-0.4175873295904331j),0.4821883142984271,-1.0471975511965976,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
256apsk,(-0.711853812279336-0.1624759873725088j),0.7301604594397698,-2.91719317833338,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
128apsk,(-1.1421632282853935+0.4331653762367287j),1.221543729556015,2.7791011935602015,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
64apsk,(0.7863197169933344+0.9860137378318031j),1.2611589069286713,0.8975979010256552,0.3396015330299143,0.05188938938476934,0.2866108140334738,0.27838820606501413,0.07062581590026247,0.3396015330299144
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
bpsk,(1+0j),1.0,0.0,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
16apsk,(-0.9762210399274299-0.5636214801906777j),1.1272429603813559,-2.617993877991495,0.35807626484672284,0.006950205667167636,0.2704315262269376,0.29440754888455106,0.1305065223849156,0.35807626484672284
bpsk,(1+0j),1.0,0.0,0.25802314150929584,0.06852323166931742,0.2583821763947491,0.2290906466988552,0.06527866286599839,0.2580231415092959
bpsk,(-1+0j),1.0,3.141592653589793,0.2656606813579529,0.061737365827353,0.2677718036997008,0.25750651911707295,0.09368700085946745,0.26566068135795284
32apsk,(0.3872195812499161-0.6706839884103994j),0.774439162499832,-1.0471975511965976,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
16apsk,(1.1272429603813559+0j),1.1272429603813559,0.0,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
bpsk,(1+0j),1.0,0.0,0.27263917340945837,0.059417546023910035,0.27486750035198243,0.27494630802065295,0.11325912302242812,0.27263917340945837
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.3058211006413665,0.0007342016834806387,0.2538411425889616,0.3047084587873023,0.177186062671936,0.30582110064136653
64apsk,(-0.36033111626533465+4.412783481675349e-17j),0.36033111626533465,3.141592653589793,0.2818820103037049,2.7544593025554584e-06,0.2397414105454232,0.28173869707004034,0.17027144627263627,0.28188201030370497
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.5897764307591152,0.04633239332025587,0.45645992241539474,0.43579421685347464,0.13173834735824244,0.5897764307591151
bpsk,(-1+0j),1.0,3.141592653589793,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
64apsk,(0.5083135585988354-0.699633591985802j),0.8647946790368031,-0.9424777960769383,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,0.3422223743373035,0.027510364101328028,0.2102371261334386,0.2683349542118797,0.18234743287165803,0.3422223743373034
64apsk,(0.2882648930122678+0.49928944073565434j),0.5765297860245355,1.0471975511965976,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
128apsk,(0.5668463599447665+0.7801970815128719j),0.964376628596854,0.942477796076938,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
bpsk,(1+0j),1.0,0.0,0.25638196087989773,0.06928141456689378,0.2669908410321287,0.2189574815541649,0.06083285127490483,0.2563819608798977
256apsk,(0.9141820179861814-0.1943153864837047j),0.9346053880829054,-0.2094395102393192,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
128apsk,(-0.482188314298427+5.905103756918266e-17j),0.482188314298427,3.141592653589793,0.3129489860644778,0.006144306705356718,0.24079255732064664,0.2734215941771726,0.14138080390099947,0.3129489860644777
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,0.6115098951032552,0.034993845846384486,0.505953610666204,0.5219240414852624,0.2131654387979862,0.6115098951032553
256apsk,(-0.20444492864313543+0.35410900375970444j),0.40888985728627103,2.0943951023931953,0.2960541729286564,0.013382113311280017,0.2224721766154595,0.23704538360288305,0.114871511694341,0.2960541729286564
16apsk,(0.43355498476205995+0j),0.43355498476205995,0.0,0.3055072194136051,0.0013524949959683617,0.22008535343650312,0.24734739526759347,0.12888121298677316,0.3055072194136051
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
bpsk,(1+0j),1.0,0.0,0.29743325835907275,0.05239035644744602,0.2989256225679998,0.31399601109674297,0.14620956000774607,0.2974332583590727
16apsk,(0.9762210399274298+0.5636214801906778j),1.1272429603813559,0.5235987755982987,0.27136425483359367,0.023248790049023735,0.236624481546636,0.25031934350347257,0.10178150805229276,0.27136425483359355
128apsk,(0.7801970815128719+0.5668463599447665j),0.964376628596854,0.6283185307179586,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
256apsk,(0.4489412874336189-0.32617493789800295j),0.5549219491742251,-0.6283185307179588,0.2669555396946735,0.01311063581665979,0.16944367549952946,0.18637329256453702,0.08397968359063786,0.2669555396946735
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,0.29482548494781347,0.028663253670655267,0.2621886139992285,0.260629265145835,0.0604984769306162,0.2948254849478134
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.5897764307591152,0.04633239332025587,0.45645992241539474,0.43579421685347464,0.13173834735824244,0.5897764307591151
32apsk,(-0.8740716966127913-0.874071696612791j),1.2361240478362705,-2.356194490192345,0.32766775382072544,0.01652652394104572,0.225314325602876,0.2703551141868297,0.151838208432975,0.3276677538207254
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6161119373957208,0.013272877249930115,0.4285425971889031,0.5056877475766272,0.3014587795629241,0.6161119373957209
128apsk,(0.6725962296458454-0.21853976262392638j),0.707209527637693,-0.3141592653589796,0.2705284699194838,0.02485832941794991,0.2390271366297221,0.25647101669421574,0.12323344481037601,0.27052846991948387
bpsk,(1+0j),1.0,0.0,0.24151758302824905,0.0782782378818936,0.22712488641284959,0.1582714694226313,0.004898915234868649,0.2415175830282491
64apsk,(-0.8224686147553274+0.26723625246740035j),0.8647946790368031,2.827433388230814,0.27319070287146874,0.005916801885222592,0.22995204606314726,0.2678972378719344,0.1484205610926923,0.2731907028714686
256apsk,(0.19431538648370492+0.9141820179861814j),0.9346053880829055,1.3613568165555772,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
256apsk,(-0.0976928649779757-0.9294855219776117j),0.9346053880829056,-1.6755160819145571,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
16apsk,(-0.9762210399274299-0.5636214801906777j),1.1272429603813559,-2.617993877991495,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,0.6367970555935448,0.023684121411101787,0.4368269672460702,0.5197117848358496,0.2975172135911674,0.6367970555935449
256apsk,(-0.38209935098220565-1.1040035711418574j),1.1682567351036317,-1.903995547630178,0.30861349499647456,0.016563473822054732,0.19625411257750705,0.23679915103845944,0.14656315569496087,0.3086134949964746
128apsk,(-0.5676796767894466+1.0816232559342687j),1.2215437295560152,2.0541182735010186,0.2885444271199795,0.004990639969029869,0.2102956069494264,0.24722195022694285,0.14775630817013882,0.2885444271199796
256apsk,(4.470943347584375e-17+0.7301604594397698j),0.7301604594397698,1.5707963267948966,0.3066892396612361,0.006930638207295577,0.23125440490158947,0.24221828232475984,0.13105145628763573,0.3066892396612362
256apsk,(0.8455071644399965-0.8061894529176338j),1.1682567351036317,-0.7615982190520711,0.2669555396946735,0.01311063581665979,0.16944367549952946,0.18637329256453702,0.08397968359063786,0.2669555396946735
16apsk,(-0.43355498476205995+5.309517243432362e-17j),0.43355498476205995,3.141592653589793,0.32395512508365354,0.0034262123850328243,0.23076014403461512,0.2552955356180884,0.14239835241645307,0.3239551250836536
