modulation_type,symbol,label,magnitude,phase,real,imag
64apsk,(0.7863197169933345+0.9860137378318033j),1,1.2611589069286717,0.8975979010256552,0.7863197169933345,0.9860137378318033
64apsk,(0.5471963421596245+1.1362649126205775j),0,1.2611589069286715,1.121997376282069,0.5471963421596245,1.1362649126205775
64apsk,(-0.9860137378318028+0.7863197169933348j),0,1.2611589069286713,2.4683942278205513,-0.9860137378318028,0.7863197169933348
64apsk,(-0.3603311162653347+4.4127834816753494e-17j),1,0.3603311162653347,3.141592653589793,-0.3603311162653347,4.4127834816753494e-17
64apsk,(0.8224686147553275-0.2672362524674005j),1,0.8647946790368032,-0.3141592653589796,0.8224686147553275,-0.2672362524674005
64apsk,(7.722371092931861e-17+1.2611589069286715j),0,1.2611589069286715,1.5707963267948966,7.722371092931861e-17,1.2611589069286715
64apsk,(0.2806342578370912-1.2295390200614809j),1,1.2611589069286715,-1.3463968515384839,0.2806342578370912,-1.2295390200614809
64apsk,(-0.5083135585988356+0.6996335919858019j),1,0.8647946790368032,2.199114857512855,-0.5083135585988356,0.6996335919858019
64apsk,(0.8224686147553275+0.2672362524674003j),0,0.8647946790368032,0.31415926535897937,0.8224686147553275,0.2672362524674003
64apsk,(0.9860137378318031-0.7863197169933346j),0,1.2611589069286715,-0.6731984257692416,0.9860137378318031,-0.7863197169933346
64apsk,(0.49928944073565423-0.28826489301226804j),0,0.5765297860245355,-0.5235987755982995,0.49928944073565423,-0.28826489301226804
64apsk,(0.28063425783709267+1.2295390200614804j),1,1.2611589069286715,1.3463968515384828,0.28063425783709267,1.2295390200614804
64apsk,(-0.28826489301226804-0.49928944073565434j),1,0.5765297860245356,-2.094395102393196,-0.28826489301226804,-0.49928944073565434
64apsk,(0.2672362524674001-0.8224686147553276j),0,0.8647946790368033,-1.2566370614359175,0.2672362524674001,-0.8224686147553276
64apsk,(-1.1362649126205775-0.5471963421596243j),1,1.2611589069286713,-2.6927937030769655,-1.1362649126205775,-0.5471963421596243
64apsk,(0.2672362524674001-0.8224686147553276j),1,0.8647946790368033,-1.2566370614359175,0.2672362524674001,-0.8224686147553276
64apsk,(-1.0590680356020837e-16-0.5765297860245355j),0,0.5765297860245355,-1.5707963267948968,-1.0590680356020837e-16,-0.5765297860245355
64apsk,(0.9860137378318033+0.7863197169933343j),1,1.2611589069286715,0.6731984257692413,0.9860137378318033,0.7863197169933343
64apsk,(-1.1362649126205775+0.5471963421596246j),0,1.2611589069286715,2.6927937030769655,-1.1362649126205775,0.5471963421596246
64apsk,(0.8224686147553275+0.2672362524674003j),1,0.8647946790368032,0.31415926535897937,0.8224686147553275,0.2672362524674003
64apsk,(0.7863197169933345+0.9860137378318033j),0,1.2611589069286717,0.8975979010256552,0.7863197169933345,0.9860137378318033
64apsk,(-0.7863197169933343+0.9860137378318033j),0,1.2611589069286715,2.243994752564138,-0.7863197169933343,0.9860137378318033
64apsk,(-1.0590680356020837e-16-0.5765297860245355j),0,0.5765297860245355,-1.5707963267948968,-1.0590680356020837e-16,-0.5765297860245355
64apsk,(-1.0590680356020837e-16-0.5765297860245355j),1,0.5765297860245355,-1.5707963267948968,-1.0590680356020837e-16,-0.5765297860245355
64apsk,(-1.1362649126205775+0.5471963421596246j),1,1.2611589069286715,2.6927937030769655,-1.1362649126205775,0.5471963421596246
64apsk,(-0.9860137378318028+0.7863197169933348j),0,1.2611589069286713,2.4683942278205513,-0.9860137378318028,0.7863197169933348
64apsk,(-0.8647946790368033+1.0590680356020837e-16j),0,0.8647946790368033,3.141592653589793,-0.8647946790368033,1.0590680356020837e-16
64apsk,(-1.1362649126205775-0.5471963421596243j),1,1.2611589069286713,-2.6927937030769655,-1.1362649126205775,-0.5471963421596243
64apsk,(0.5471963421596242-1.1362649126205777j),0,1.2611589069286715,-1.1219973762820692,0.5471963421596242,-1.1362649126205777
64apsk,(2.2063917408376747e-17+0.3603311162653347j),0,0.3603311162653347,1.5707963267948966,2.2063917408376747e-17,0.3603311162653347
64apsk,(-0.6996335919858019+0.5083135585988359j),1,0.8647946790368033,2.5132741228718345,-0.6996335919858019,0.5083135585988359
64apsk,(1.2295390200614804-0.2806342578370929j),1,1.2611589069286715,-0.22439947525641407,1.2295390200614804,-0.2806342578370929
64apsk,(-1.0590680356020837e-16-0.5765297860245355j),1,0.5765297860245355,-1.5707963267948968,-1.0590680356020837e-16,-0.5765297860245355
64apsk,(-0.6996335919858019+0.5083135585988359j),0,0.8647946790368033,2.5132741228718345,-0.6996335919858019,0.5083135585988359
64apsk,(-1.2295390200614806+0.28063425783709217j),1,1.2611589069286715,2.9171931783333798,-1.2295390200614806,0.28063425783709217
64apsk,(-0.28826489301226804-0.49928944073565434j),1,0.5765297860245356,-2.094395102393196,-0.28826489301226804,-0.49928944073565434
64apsk,(5.295340178010419e-17+0.8647946790368033j),0,0.8647946790368033,1.5707963267948966,5.295340178010419e-17,0.8647946790368033
64apsk,(0.2806342578370912-1.2295390200614809j),1,1.2611589069286715,-1.3463968515384839,0.2806342578370912,-1.2295390200614809
64apsk,(-0.49928944073565446+0.28826489301226776j),0,0.5765297860245355,2.6179938779914944,-0.49928944073565446,0.28826489301226776
64apsk,(-0.26723625246740024+0.8224686147553276j),0,0.8647946790368033,1.8849555921538759,-0.26723625246740024,0.8224686147553276
64apsk,(-0.5471963421596246-1.1362649126205775j),0,1.2611589069286715,-2.019595277307724,-0.5471963421596246,-1.1362649126205775
64apsk,(2.2063917408376747e-17+0.3603311162653347j),0,0.3603311162653347,1.5707963267948966,2.2063917408376747e-17,0.3603311162653347
64apsk,(0.8647946790368033+0j),1,0.8647946790368033,0.0,0.8647946790368033,0.0
64apsk,(-0.9860137378318028+0.7863197169933348j),1,1.2611589069286713,2.4683942278205513,-0.9860137378318028,0.7863197169933348
64apsk,(1.2295390200614804-0.2806342578370929j),1,1.2611589069286715,-0.22439947525641407,1.2295390200614804,-0.2806342578370929
64apsk,(-1.2295390200614806-0.28063425783709184j),0,1.2611589069286715,-2.91719317833338,-1.2295390200614806,-0.28063425783709184
64apsk,(0.9860137378318031-0.7863197169933346j),1,1.2611589069286715,-0.6731984257692416,0.9860137378318031,-0.7863197169933346
64apsk,(0.28063425783709267+1.2295390200614804j),1,1.2611589069286715,1.3463968515384828,0.28063425783709267,1.2295390200614804
64apsk,(-0.8224686147553278-0.26723625246739985j),1,0.8647946790368033,-2.8274333882308147,-0.8224686147553278,-0.26723625246739985
64apsk,(-1.2611589069286715+1.5444742185863722e-16j),1,1.2611589069286715,3.141592653589793,-1.2611589069286715,1.5444742185863722e-16
64apsk,(0.5471963421596245+1.1362649126205775j),1,1.2611589069286715,1.121997376282069,0.5471963421596245,1.1362649126205775
64apsk,(-0.8224686147553278-0.26723625246739985j),1,0.8647946790368033,-2.8274333882308147,-0.8224686147553278,-0.26723625246739985
64apsk,(0.7863197169933345+0.9860137378318033j),1,1.2611589069286717,0.8975979010256552,0.7863197169933345,0.9860137378318033
64apsk,(-0.5765297860245355+7.060453570680559e-17j),0,0.5765297860245355,3.141592653589793,-0.5765297860245355,7.060453570680559e-17
64apsk,(0.49928944073565423-0.28826489301226804j),1,0.5765297860245355,-0.5235987755982995,0.49928944073565423,-0.28826489301226804
64apsk,(-0.8224686147553275+0.26723625246740035j),1,0.8647946790368032,2.827433388230814,-0.8224686147553275,0.26723625246740035
64apsk,(3.5302267853402796e-17+0.5765297860245355j),0,0.5765297860245355,1.5707963267948966,3.5302267853402796e-17,0.5765297860245355
64apsk,(-1.1362649126205775+0.5471963421596246j),1,1.2611589069286715,2.6927937030769655,-1.1362649126205775,0.5471963421596246
64apsk,(0.2882648930122679+0.4992894407356544j),1,0.5765297860245356,1.0471975511965976,0.2882648930122679,0.4992894407356544
64apsk,(-0.5083135585988356+0.6996335919858019j),1,0.8647946790368032,2.199114857512855,-0.5083135585988356,0.6996335919858019
64apsk,(-0.6996335919858019-0.5083135585988356j),0,0.8647946790368032,-2.5132741228718345,-0.6996335919858019,-0.5083135585988356
64apsk,(1.2611589069286715+0j),0,1.2611589069286715,0.0,1.2611589069286715,0.0
64apsk,(-0.5083135585988359-0.6996335919858019j),0,0.8647946790368033,-2.1991148575128556,-0.5083135585988359,-0.6996335919858019
64apsk,(-2.3167113278795584e-16-1.2611589069286715j),0,1.2611589069286715,-1.5707963267948968,-2.3167113278795584e-16,-1.2611589069286715
64apsk,(-1.2295390200614806-0.28063425783709184j),1,1.2611589069286715,-2.91719317833338,-1.2295390200614806,-0.28063425783709184
64apsk,(1.2611589069286715+0j),0,1.2611589069286715,0.0,1.2611589069286715,0.0
64apsk,(0.28063425783709267+1.2295390200614804j),0,1.2611589069286715,1.3463968515384828,0.28063425783709267,1.2295390200614804
64apsk,(0.5765297860245355+0j),0,0.5765297860245355,0.0,0.5765297860245355,0.0
128apsk,(-0.5676796767894474-1.0816232559342682j),1,1.221543729556015,-2.0541182735010195,-0.5676796767894474,-1.0816232559342682
128apsk,(0.2185397626239261-0.6725962296458455j),1,0.7072095276376931,-1.2566370614359175,0.2185397626239261,-0.6725962296458455
128apsk,(-0.8100333251005598-0.9143386109336901j),0,1.2215437295560152,-2.29577924685408,-0.8100333251005598,-0.9143386109336901
128apsk,(0.9525035520075601-0.1508617419918505j),1,0.964376628596854,-0.15707963267948993,0.9525035520075601,-0.1508617419918505
128apsk,(-0.43316537623672874-1.1421632282853935j),1,1.221543729556015,-1.9332877868244884,-0.43316537623672874,-1.1421632282853935
128apsk,(0.43316537623672835-1.1421632282853937j),1,1.2215437295560152,-1.2083048667653051,0.43316537623672835,-1.1421632282853937
128apsk,(0.43781782755382515+0.8592658678545795j),1,0.964376628596854,1.0995574287564276,0.43781782755382515,0.8592658678545795
128apsk,(0.5721445264427727-0.41568733062616237j),0,0.7072095276376932,-0.628318530717959,0.5721445264427727,-0.41568733062616237
128apsk,(-1.0816232559342682+0.5676796767894473j),1,1.221543729556015,2.6582707068836706,-1.0816232559342682,0.5676796767894473
128apsk,(-1.0053107809081645+0.6939159293512692j),0,1.2215437295560152,2.5374402202071407,-1.0053107809081645,0.6939159293512692
128apsk,(0.8592658678545796+0.43781782755382503j),0,0.9643766285968541,0.4712388980384689,0.8592658678545796,0.43781782755382503
128apsk,(-0.964376628596854+1.1810207513836532e-16j),0,0.964376628596854,3.141592653589793,-0.964376628596854,1.1810207513836532e-16
128apsk,(-0.4378178275538252-0.8592658678545795j),0,0.964376628596854,-2.0420352248333655,-0.4378178275538252,-0.8592658678545795
128apsk,(-0.2185397626239263-0.6725962296458454j),0,0.707209527637693,-1.884955592153876,-0.2185397626239263,-0.6725962296458454
128apsk,(0.5721445264427728+0.41568733062616214j),1,0.7072095276376931,0.6283185307179586,0.5721445264427728,0.41568733062616214
128apsk,(-0.24109415714921342+0.4175873295904331j),1,0.482188314298427,2.0943951023931953,-0.24109415714921342,0.4175873295904331
128apsk,(-0.43781782755382503+0.8592658678545796j),0,0.9643766285968541,2.0420352248333655,-0.43781782755382503,0.8592658678545796
128apsk,(1.186047888840515+0.29233454909499856j),1,1.2215437295560152,0.24166097335306103,1.186047888840515,0.29233454909499856
128apsk,(2.952551878459133e-17+0.482188314298427j),1,0.482188314298427,1.5707963267948966,2.952551878459133e-17,0.482188314298427
128apsk,(-0.4175873295904331+0.24109415714921348j),0,0.482188314298427,2.6179938779914944,-0.4175873295904331,0.24109415714921348
128apsk,(-0.6725962296458456-0.21853976262392585j),1,0.7072095276376931,-2.8274333882308147,-0.6725962296458456,-0.21853976262392585
128apsk,(0.9171766767897891+0.29800876721444475j),1,0.9643766285968539,0.3141592653589793,0.9171766767897891,0.29800876721444475
128apsk,(-0.41758732959043315-0.24109415714921337j),0,0.482188314298427,-2.617993877991495,-0.41758732959043315,-0.24109415714921337
128apsk,(2.952551878459133e-17+0.482188314298427j),0,0.482188314298427,1.5707963267948966,2.952551878459133e-17,0.482188314298427
128apsk,(-0.41568733062616225-0.5721445264427727j),1,0.7072095276376931,-2.1991148575128556,-0.41568733062616225,-0.5721445264427727
128apsk,(0.482188314298427+0j),0,0.482188314298427,0.0,0.482188314298427,0.0
128apsk,(-0.4378178275538252-0.8592658678545795j),1,0.964376628596854,-2.0420352248333655,-0.4378178275538252,-0.8592658678545795
128apsk,(0.43316537623672835+1.1421632282853937j),1,1.2215437295560152,1.2083048667653051,0.43316537623672835,1.1421632282853937
128apsk,(0.2410941571492136-0.4175873295904331j),1,0.4821883142984271,-1.0471975511965976,0.2410941571492136,-0.4175873295904331
128apsk,(0.9525035520075603+0.1508617419918503j),1,0.964376628596854,0.15707963267948966,0.9525035520075603,0.1508617419918503
128apsk,(0.9525035520075601-0.1508617419918505j),1,0.964376628596854,-0.15707963267948993,0.9525035520075601,-0.1508617419918505
128apsk,(0.2185397626239261-0.6725962296458455j),0,0.7072095276376931,-1.2566370614359175,0.2185397626239261,-0.6725962296458455
128apsk,(-0.4378178275538252-0.8592658678545795j),0,0.964376628596854,-2.0420352248333655,-0.4378178275538252,-0.8592658678545795
128apsk,(-0.9143386109336901+0.8100333251005598j),0,1.2215437295560152,2.4166097335306103,-0.9143386109336901,0.8100333251005598
128apsk,(-0.6939159293512691+1.0053107809081645j),0,1.2215437295560152,2.174948760177549,-0.6939159293512691,1.0053107809081645
128apsk,(0.9143386109336901+0.8100333251005598j),1,1.2215437295560152,0.7249829200591831,0.9143386109336901,0.8100333251005598
128apsk,(-0.4378178275538252-0.8592658678545795j),1,0.964376628596854,-2.0420352248333655,-0.4378178275538252,-0.8592658678545795
128apsk,(-0.9143386109336901+0.8100333251005598j),1,1.2215437295560152,2.4166097335306103,-0.9143386109336901,0.8100333251005598
128apsk,(-0.15086174199185+0.9525035520075603j),0,0.964376628596854,1.727875959474386,-0.15086174199185,0.9525035520075603
128apsk,(-0.5668463599447665+0.7801970815128719j),1,0.964376628596854,2.199114857512855,-0.5668463599447665,0.7801970815128719
128apsk,(0.4175873295904331+0.24109415714921348j),1,0.482188314298427,0.5235987755982988,0.4175873295904331,0.24109415714921348
128apsk,(0.9171766767897891-0.2980087672144451j),0,0.9643766285968539,-0.31415926535897964,0.9171766767897891,-0.2980087672144451
128apsk,(0.6819172536986562+0.6819172536986562j),0,0.9643766285968542,0.7853981633974483,0.6819172536986562,0.6819172536986562
128apsk,(0.7801970815128717-0.5668463599447667j),1,0.964376628596854,-0.628318530717959,0.7801970815128717,-0.5668463599447667
128apsk,(-0.6725962296458454+0.21853976262392627j),0,0.707209527637693,2.827433388230814,-0.6725962296458454,0.21853976262392627
128apsk,(-0.9143386109336903-0.8100333251005595j),1,1.221543729556015,-2.4166097335306107,-0.9143386109336903,-0.8100333251005595
128apsk,(0.7801970815128717-0.5668463599447667j),0,0.964376628596854,-0.628318530717959,0.7801970815128717,-0.5668463599447667
128apsk,(0.29233454909499806-1.1860478888405153j),1,1.2215437295560152,-1.329135353441836,0.29233454909499806,-1.1860478888405153
128apsk,(-0.8592658678545796-0.4378178275538249j),1,0.9643766285968541,-2.6703537555513246,-0.8592658678545796,-0.4378178275538249
128apsk,(-0.9143386109336903-0.8100333251005595j),0,1.221543729556015,-2.4166097335306107,-0.9143386109336903,-0.8100333251005595
128apsk,(0.482188314298427+0j),1,0.482188314298427,0.0,0.482188314298427,0.0
128apsk,(0.43316537623672835+1.1421632282853937j),0,1.2215437295560152,1.2083048667653051,0.43316537623672835,1.1421632282853937
128apsk,(-1.2991228265220184e-16-0.7072095276376931j),0,0.7072095276376931,-1.5707963267948968,-1.2991228265220184e-16,-0.7072095276376931
128apsk,(-0.41568733062616225-0.5721445264427727j),0,0.7072095276376931,-2.1991148575128556,-0.41568733062616225,-0.5721445264427727
128apsk,(0.2410941571492136-0.4175873295904331j),1,0.4821883142984271,-1.0471975511965976,0.2410941571492136,-0.4175873295904331
128apsk,(0.8100333251005598-0.9143386109336901j),0,1.2215437295560152,-0.8458134067357136,0.8100333251005598,-0.9143386109336901
128apsk,(-0.9143386109336903-0.8100333251005595j),1,1.221543729556015,-2.4166097335306107,-0.9143386109336903,-0.8100333251005595
128apsk,(1.186047888840515+0.29233454909499856j),1,1.2215437295560152,0.24166097335306103,1.186047888840515,0.29233454909499856
128apsk,(0.8592658678545796+0.43781782755382503j),0,0.9643766285968541,0.4712388980384689,0.8592658678545796,0.43781782755382503
128apsk,(-0.32145887619895136+3.936735837945511e-17j),0,0.32145887619895136,3.141592653589793,-0.32145887619895136,3.936735837945511e-17
128apsk,(0.5721445264427727-0.41568733062616237j),0,0.7072095276376932,-0.628318530717959,0.5721445264427727,-0.41568733062616237
128apsk,(-0.41758732959043315-0.24109415714921337j),1,0.482188314298427,-2.617993877991495,-0.41758732959043315,-0.24109415714921337
128apsk,(-0.21853976262392616+0.6725962296458455j),0,0.7072095276376931,1.8849555921538759,-0.21853976262392616,0.6725962296458455
128apsk,(-0.6819172536986562-0.6819172536986561j),1,0.9643766285968541,-2.356194490192345,-0.6819172536986562,-0.6819172536986561
128apsk,(-0.8592658678545795+0.4378178275538252j),1,0.964376628596854,2.670353755551324,-0.8592658678545795,0.4378178275538252
128apsk,(1.0816232559342687+0.5676796767894466j),0,1.2215437295560152,0.483321946706122,1.0816232559342687,0.5676796767894466
128apsk,(-0.5721445264427727+0.41568733062616225j),0,0.7072095276376931,2.5132741228718345,-0.5721445264427727,0.41568733062616225
128apsk,(0.15086174199185032+0.9525035520075603j),0,0.964376628596854,1.413716694115407,0.15086174199185032,0.9525035520075603
128apsk,(0.9525035520075603+0.1508617419918503j),0,0.964376628596854,0.15707963267948966,0.9525035520075603,0.1508617419918503
128apsk,(0.8100333251005598-0.9143386109336901j),1,1.2215437295560152,-0.8458134067357136,0.8100333251005598,-0.9143386109336901
128apsk,(-1.1860478888405153-0.2923345490949982j),0,1.2215437295560152,-2.8999316802367328,-1.1860478888405153,-0.2923345490949982
128apsk,(-0.15086174199185043-0.9525035520075601j),1,0.964376628596854,-1.7278759594743864,-0.15086174199185043,-0.9525035520075601
128apsk,(-0.4175873295904331+0.24109415714921348j),0,0.482188314298427,2.6179938779914944,-0.4175873295904331,0.24109415714921348
128apsk,(-0.5676796767894474-1.0816232559342682j),0,1.221543729556015,-2.0541182735010195,-0.5676796767894474,-1.0816232559342682
128apsk,(-0.29233454909499856-1.186047888840515j),1,1.2215437295560152,-1.8124573001479576,-0.29233454909499856,-1.186047888840515
128apsk,(-0.29800876721444497-0.9171766767897891j),1,0.9643766285968539,-1.884955592153876,-0.29800876721444497,-0.9171766767897891
128apsk,(0.5676796767894468+1.0816232559342687j),1,1.2215437295560152,1.0874743800887745,0.5676796767894468,1.0816232559342687
128apsk,(0.41568733062616214+0.5721445264427728j),0,0.7072095276376931,0.942477796076938,0.41568733062616214,0.5721445264427728
128apsk,(-1.1860478888405153-0.2923345490949982j),1,1.2215437295560152,-2.8999316802367328,-1.1860478888405153,-0.2923345490949982
128apsk,(0.9525035520075603+0.1508617419918503j),1,0.964376628596854,0.15707963267948966,0.9525035520075603,0.1508617419918503
128apsk,(0.6725962296458454+0.2185397626239262j),1,0.707209527637693,0.3141592653589793,0.6725962296458454,0.2185397626239262
128apsk,(-0.6819172536986561+0.6819172536986562j),0,0.9643766285968541,2.356194490192345,-0.6819172536986561,0.6819172536986562
128apsk,(-0.8100333251005598-0.9143386109336901j),0,1.2215437295560152,-2.29577924685408,-0.8100333251005598,-0.9143386109336901
128apsk,(0.41568733062616214+0.5721445264427728j),0,0.7072095276376931,0.942477796076938,0.41568733062616214,0.5721445264427728
128apsk,(-0.29800876721444497-0.9171766767897891j),0,0.9643766285968539,-1.884955592153876,-0.29800876721444497,-0.9171766767897891
128apsk,(-2.2439394276289407e-16-1.2215437295560152j),1,1.2215437295560152,-1.5707963267948968,-2.2439394276289407e-16,-1.2215437295560152
128apsk,(2.952551878459133e-17+0.482188314298427j),1,0.482188314298427,1.5707963267948966,2.952551878459133e-17,0.482188314298427
128apsk,(0.15086174199185032+0.9525035520075603j),1,0.964376628596854,1.413716694115407,0.15086174199185032,0.9525035520075603
128apsk,(1.1421632282853937+0.43316537623672846j),1,1.2215437295560152,0.36249146002959154,1.1421632282853937,0.43316537623672846
128apsk,(0.14724082594738838-1.2126373004290896j),1,1.2215437295560152,-1.449965840118366,0.14724082594738838,-1.2126373004290896
128apsk,(1.0816232559342687+0.5676796767894466j),1,1.2215437295560152,0.483321946706122,1.0816232559342687,0.5676796767894466
128apsk,(-0.21853976262392616+0.6725962296458455j),0,0.7072095276376931,1.8849555921538759,-0.21853976262392616,0.6725962296458455
128apsk,(-0.9143386109336901+0.8100333251005598j),0,1.2215437295560152,2.4166097335306103,-0.9143386109336901,0.8100333251005598
128apsk,(0.6939159293512693+1.0053107809081645j),1,1.2215437295560152,0.966643893412244,0.6939159293512693,1.0053107809081645
128apsk,(-0.4175873295904331+0.24109415714921348j),1,0.482188314298427,2.6179938779914944,-0.4175873295904331,0.24109415714921348
128apsk,(-1.081623255934269-0.5676796767894461j),1,1.2215437295560152,-2.658270706883672,-1.081623255934269,-0.5676796767894461
128apsk,(-0.482188314298427+5.905103756918266e-17j),1,0.482188314298427,3.141592653589793,-0.482188314298427,5.905103756918266e-17
128apsk,(-0.29233454909499823+1.1860478888405153j),0,1.2215437295560152,1.8124573001479574,-0.29233454909499823,1.1860478888405153
128apsk,(0.5676796767894468+1.0816232559342687j),0,1.2215437295560152,1.0874743800887745,0.5676796767894468,1.0816232559342687
128apsk,(0.8592658678545796+0.43781782755382503j),0,0.9643766285968541,0.4712388980384689,0.8592658678545796,0.43781782755382503
256apsk,(-0.6578518425285597-0.31680475029752136j),0,0.7301604594397697,-2.692793703076966,-0.6578518425285597,-0.31680475029752136
256apsk,(0.8061894529176338+0.8455071644399967j),0,1.1682567351036317,0.8091981077428255,0.8061894529176338,0.8455071644399967
256apsk,(0.6253730700341705+0.6945471580171029j),1,0.9346053880829054,0.837758040957278,0.6253730700341705,0.6945471580171029
256apsk,(1.1669334964755929+0.055587893630221j),1,1.168256735103632,0.04759988869075443,1.1669334964755929,0.055587893630221
256apsk,(0.8829095302910652-0.7650454629864866j),0,1.1682567351036317,-0.7139983303613164,0.8829095302910652,-0.7650454629864866
256apsk,(-0.329135957027968-1.1209341287097474j),1,1.1682567351036317,-1.8563956589394242,-0.329135957027968,-1.1209341287097474
256apsk,(-0.3261749378980027+0.4489412874336189j),0,0.554921949174225,2.199114857512855,-0.3261749378980027,0.4489412874336189
256apsk,(-0.711853812279336+0.16247598737250896j),0,0.7301604594397698,2.9171931783333798,-0.711853812279336,0.16247598737250896
256apsk,(-1.0117400107420127+0.5841283675518157j),1,1.1682567351036317,2.6179938779914944,-1.0117400107420127,0.5841283675518157
256apsk,(-1.341283004275312e-16-0.7301604594397698j),0,0.7301604594397698,-1.5707963267948968,-1.341283004275312e-16,-0.7301604594397698
256apsk,(-0.4489412874336189-0.3261749378980027j),0,0.554921949174225,-2.513274122871835,-0.4489412874336189,-0.3261749378980027
256apsk,(0.5493472638282151-0.7561116419934635j),0,0.9346053880829054,-0.9424777960769382,0.5493472638282151,-0.7561116419934635
256apsk,(0.5708624344433328-0.45524760018118404j),1,0.7301604594397698,-0.6731984257692416,0.5708624344433328,-0.45524760018118404
256apsk,(0.38013825814939606-0.8538045069714386j),1,0.9346053880829055,-1.151917306316258,0.38013825814939606,-0.8538045069714386
256apsk,(-1.0193750832492372e-16-0.554921949174225j),0,0.554921949174225,-1.5707963267948968,-1.0193750832492372e-16,-0.554921949174225
256apsk,(0.6578518425285597+0.3168047502975215j),1,0.7301604594397699,0.4487989505128276,0.6578518425285597,0.3168047502975215
256apsk,(-1.084572090400264+0.43419716701033256j),0,1.1682567351036317,2.7607935440637577,-1.084572090400264,0.43419716701033256
256apsk,(0.8093920085936103+0.46730269404145264j),1,0.9346053880829055,0.5235987755982987,0.8093920085936103,0.46730269404145264
256apsk,(0.7221683990170551-0.9183118220823147j),0,1.168256735103632,-0.9043978851243345,0.7221683990170551,-0.9183118220823147
256apsk,(-1.1353254099456007+0.2754269642697513j),0,1.1682567351036317,2.903593210136021,-1.1353254099456007,0.2754269642697513
256apsk,(0.32913595702796655-1.1209341287097478j),1,1.1682567351036317,-1.2851969946503703,0.32913595702796655,-1.1209341287097478
256apsk,(-0.16247598737250935-0.711853812279336j),0,0.7301604594397699,-1.7951958020513106,-0.16247598737250935,-0.711853812279336
256apsk,(-0.9141820179861814-0.19431538648370475j),0,0.9346053880829055,-2.932153143350474,-0.9141820179861814,-0.19431538648370475
256apsk,(0.8538045069714384+0.3801382581493964j),0,0.9346053880829053,0.41887902047863906,0.8538045069714384,0.3801382581493964
256apsk,(-0.19431538648370544-0.9141820179861813j),0,0.9346053880829054,-1.7802358370342166,-0.19431538648370544,-0.9141820179861813
256apsk,(-0.7561116419934635-0.5493472638282152j),1,0.9346053880829054,-2.513274122871835,-0.7561116419934635,-0.5493472638282152
256apsk,(-1.0117400107420127+0.5841283675518157j),1,1.1682567351036317,2.6179938779914944,-1.0117400107420127,0.5841283675518157
256apsk,(1.1563655660273875+0.16626026831794946j),1,1.1682567351036315,0.14279966607226335,1.1563655660273875,0.16626026831794946
256apsk,(0.3801382581493966+0.8538045069714384j),1,0.9346053880829055,1.1519173063162573,0.3801382581493966,0.8538045069714384
256apsk,(0.888862544500808+0.2888089479520107j),1,0.9346053880829054,0.31415926535897926,0.888862544500808,0.2888089479520107
256apsk,(-0.31680475029752153-0.6578518425285595j),0,0.7301604594397697,-2.019595277307724,-0.31680475029752153,-0.6578518425285595
256apsk,(0.9141820179861814-0.1943153864837047j),1,0.9346053880829054,-0.2094395102393192,0.9141820179861814,-0.1943153864837047
256apsk,(0.35410900375970444+0.20444492864313552j),1,0.4088898572862711,0.5235987755982988,0.35410900375970444,0.20444492864313552
256apsk,(-0.9516338422362578-0.6776553913499503j),1,1.1682567351036317,-2.522794100609986,-0.9516338422362578,-0.6776553913499503
256apsk,(0.888862544500808+0.2888089479520107j),1,0.9346053880829054,0.31415926535897926,0.888862544500808,0.2888089479520107
256apsk,(-1.1353254099456007-0.275426964269751j),1,1.1682567351036317,-2.9035932101360213,-1.1353254099456007,-0.275426964269751
256apsk,(-0.5353262202111577+1.0383879992899725j),0,1.1682567351036315,2.046795213702441,-0.5353262202111577,1.0383879992899725
256apsk,(2.5037282746472498e-17+0.4088898572862711j),0,0.4088898572862711,1.5707963267948966,2.5037282746472498e-17,0.4088898572862711
256apsk,(0.5493472638282151-0.7561116419934635j),0,0.9346053880829054,-0.9424777960769382,0.5493472638282151,-0.7561116419934635
256apsk,(0.5353262202111576-1.0383879992899727j),1,1.1682567351036317,-1.0947974398873523,0.5353262202111576,-1.0383879992899727
256apsk,(0.7650454629864861-0.8829095302910657j),1,1.1682567351036317,-0.8567979964335807,0.7650454629864861,-0.8829095302910657
256apsk,(-0.194315386483705+0.9141820179861814j),1,0.9346053880829055,1.7802358370342162,-0.194315386483705,0.9141820179861814
256apsk,(4.470943347584375e-17+0.7301604594397698j),0,0.7301604594397698,1.5707963267948966,4.470943347584375e-17,0.7301604594397698
256apsk,(-1.162966778152567+0.11104986280241412j),1,1.1682567351036317,3.046392876208284,-1.162966778152567,0.11104986280241412
256apsk,(1.0626837050386715+0.4853113868026165j),1,1.1682567351036317,0.42839899821678995,1.0626837050386715,0.4853113868026165
256apsk,(-0.4088898572862711+5.0074565492944996e-17j),0,0.4088898572862711,3.141592653589793,-0.4088898572862711,5.0074565492944996e-17
256apsk,(-0.9294855219776118-0.09769286497797461j),0,0.9346053880829055,-3.036872898470134,-0.9294855219776118,-0.09769286497797461
256apsk,(0.4088898572862711+0j),1,0.4088898572862711,0.0,0.4088898572862711,0.0
256apsk,(-0.7301604594397698+8.94188669516875e-17j),0,0.7301604594397698,3.141592653589793,-0.7301604594397698,8.94188669516875e-17
